User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,weighted_aov,r_score,f_score,m_score,rfm_score,value_proxy_score,segment_name,segment_name_cn,business_role,action_priority
#825,48.0,Male,Urban,63056.0,Travel,13.0,4.0,196.0,2569.0,Apparel,490.0,3.0,FALSE,642.25,4,3,3,10,52.65,Potential Customers,潜力用户,Growth engine,Convert
#826,28.0,Male,Urban,37709.0,Fashion,13.0,8.0,27.0,4069.0,Apparel,490.0,37.0,FALSE,508.62,4,5,5,14,74.31,High-value Customers,高价值用户,Core profit engine,Stabilize
#827,33.0,Female,Suburban,139664.0,Food,10.0,1.0,193.0,1492.0,Apparel,326.0,37.0,TRUE,1492.0,4,1,2,7,41.05,Potential Customers,潜力用户,Growth engine,Convert
#828,25.0,Male,Urban,78557.0,Travel,18.0,1.0,66.0,2705.0,Electronics,529.0,37.0,FALSE,2705.0,3,1,3,7,50.83,Potential Customers,潜力用户,Growth engine,Convert
#829,21.0,Male,Urban,37543.0,Sports,17.0,8.0,105.0,777.0,Books,89.0,3.0,FALSE,97.12,3,5,1,9,34.77,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#83,62.0,Female,Urban,139654.0,Sports,19.0,7.0,77.0,4528.0,Home & Kitchen,31.0,28.0,FALSE,646.86,2,4,5,11,76.81,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#830,57.0,Male,Urban,57418.0,Food,20.0,2.0,57.0,205.0,Home & Kitchen,486.0,35.0,FALSE,102.5,2,2,1,5,13.35,Other Customers,其他用户,Long-tail users,Nurture
#831,21.0,Male,Rural,114611.0,Travel,20.0,7.0,51.0,3387.0,Electronics,350.0,23.0,FALSE,483.86,2,4,4,10,62.31,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#832,42.0,Female,Urban,123291.0,Food,13.0,8.0,36.0,4853.0,Apparel,84.0,28.0,FALSE,606.62,4,5,5,14,83.35,High-value Customers,高价值用户,Core profit engine,Stabilize
#833,20.0,Female,Rural,133504.0,Technology,17.0,7.0,83.0,2046.0,Electronics,387.0,30.0,TRUE,292.29,3,4,2,9,47.75,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#834,49.0,Female,Rural,123001.0,Technology,22.0,3.0,119.0,1195.0,Electronics,87.0,18.0,TRUE,398.33,2,2,2,6,30.29,Potential Customers,潜力用户,Growth engine,Convert
#835,20.0,Male,Urban,116038.0,Fashion,4.0,0.0,189.0,1882.0,Electronics,307.0,36.0,TRUE,0.0,5,1,2,8,27.39,Potential Customers,潜力用户,Growth engine,Convert
#836,44.0,Male,Rural,36724.0,Fashion,1.0,3.0,179.0,4641.0,Books,154.0,33.0,TRUE,1547.0,5,2,5,12,77.86,Potential Customers,潜力用户,Growth engine,Convert
#837,46.0,Female,Urban,23828.0,Technology,1.0,8.0,41.0,3357.0,Health & Beauty,440.0,26.0,TRUE,419.62,5,5,4,14,69.57,High-value Customers,高价值用户,Core profit engine,Stabilize
#838,49.0,Male,Suburban,136656.0,Food,15.0,1.0,35.0,2097.0,Home & Kitchen,264.0,48.0,FALSE,2097.0,3,1,3,7,45.4,Potential Customers,潜力用户,Growth engine,Convert
#839,36.0,Male,Suburban,37087.0,Technology,13.0,2.0,34.0,4969.0,Books,421.0,40.0,TRUE,2484.5,4,2,5,11,75.51,Potential Customers,潜力用户,Growth engine,Convert
#84,35.0,Male,Urban,79796.0,Sports,13.0,6.0,24.0,502.0,Books,104.0,8.0,TRUE,83.67,4,4,1,9,28.45,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#840,38.0,Male,Suburban,32605.0,Fashion,17.0,9.0,84.0,1661.0,Books,493.0,17.0,TRUE,184.56,3,5,2,10,47.84,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#841,22.0,Male,Suburban,51337.0,Technology,24.0,7.0,32.0,4106.0,Health & Beauty,411.0,40.0,FALSE,586.57,1,4,5,10,69.6,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#842,35.0,Female,Rural,25482.0,Technology,26.0,5.0,66.0,1775.0,Books,173.0,7.0,TRUE,355.0,1,3,2,6,38.52,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#843,45.0,Female,Urban,85333.0,Food,8.0,7.0,189.0,1222.0,Electronics,4.0,8.0,TRUE,174.57,4,4,2,10,41.58,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#844,59.0,Female,Urban,112541.0,Travel,18.0,6.0,135.0,4081.0,Electronics,472.0,31.0,TRUE,680.17,3,4,5,12,70.03,High-value Customers,高价值用户,Core profit engine,Stabilize
#845,39.0,Male,Urban,108296.0,Fashion,27.0,4.0,96.0,1401.0,Apparel,110.0,12.0,TRUE,350.25,1,3,2,6,32.01,Potential Customers,潜力用户,Growth engine,Convert
#846,38.0,Female,Suburban,70952.0,Food,13.0,8.0,40.0,1043.0,Books,37.0,48.0,FALSE,130.38,4,5,1,10,39.55,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#847,23.0,Female,Suburban,25463.0,Technology,23.0,3.0,73.0,4650.0,Apparel,583.0,31.0,FALSE,1550.0,2,2,5,9,70.42,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#848,18.0,Male,Urban,132164.0,Technology,14.0,5.0,42.0,1045.0,Home & Kitchen,31.0,44.0,TRUE,209.0,3,3,1,7,32.92,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#849,22.0,Male,Suburban,90448.0,Travel,8.0,1.0,11.0,700.0,Electronics,381.0,19.0,FALSE,700.0,4,1,1,6,30.44,Other Customers,其他用户,Long-tail users,Nurture
#85,64.0,Female,Urban,100073.0,Technology,3.0,4.0,192.0,513.0,Electronics,186.0,14.0,FALSE,128.25,5,3,1,9,27.34,Other Customers,其他用户,Long-tail users,Nurture
#850,58.0,Female,Urban,24648.0,Fashion,8.0,1.0,27.0,2800.0,Home & Kitchen,268.0,10.0,TRUE,2800.0,4,1,3,8,54.83,Potential Customers,潜力用户,Growth engine,Convert
#851,29.0,Female,Urban,53623.0,Fashion,27.0,1.0,184.0,4920.0,Health & Beauty,11.0,39.0,FALSE,4920.0,1,1,5,7,68.46,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#852,43.0,Female,Urban,79156.0,Sports,26.0,9.0,170.0,1517.0,Electronics,344.0,12.0,FALSE,168.56,1,5,2,8,42.79,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#853,63.0,Female,Urban,55634.0,Fashion,15.0,6.0,93.0,1624.0,Home & Kitchen,544.0,20.0,FALSE,270.67,3,4,2,9,42.02,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#854,51.0,Male,Urban,64602.0,Travel,27.0,1.0,44.0,3866.0,Health & Beauty,569.0,37.0,FALSE,3866.0,1,1,4,6,58.04,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#855,31.0,Female,Urban,134598.0,Sports,13.0,1.0,188.0,350.0,Home & Kitchen,166.0,48.0,FALSE,350.0,4,1,1,6,19.42,Other Customers,其他用户,Long-tail users,Nurture
#856,43.0,Female,Urban,69334.0,Sports,7.0,8.0,123.0,1644.0,Health & Beauty,342.0,41.0,FALSE,205.5,5,5,2,12,48.74,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#857,62.0,Male,Suburban,88648.0,Technology,5.0,6.0,155.0,178.0,Health & Beauty,482.0,7.0,FALSE,29.67,5,4,1,10,27.26,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#858,44.0,Female,Urban,42054.0,Technology,17.0,2.0,119.0,3223.0,Electronics,19.0,14.0,FALSE,1611.5,3,2,4,9,56.49,Potential Customers,潜力用户,Growth engine,Convert
#859,26.0,Male,Urban,90028.0,Fashion,28.0,2.0,97.0,997.0,Apparel,184.0,11.0,FALSE,498.5,1,2,1,4,25.79,Other Customers,其他用户,Long-tail users,Nurture
#86,41.0,Female,Suburban,112197.0,Technology,7.0,9.0,44.0,144.0,Electronics,128.0,24.0,FALSE,16.0,5,5,1,11,33.7,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#860,43.0,Male,Suburban,42207.0,Sports,25.0,6.0,81.0,4976.0,Health & Beauty,545.0,7.0,FALSE,829.33,1,4,5,10,77.42,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#861,64.0,Male,Suburban,100650.0,Technology,29.0,4.0,134.0,325.0,Health & Beauty,10.0,29.0,FALSE,81.25,1,3,1,5,15.44,Other Customers,其他用户,Long-tail users,Nurture
#862,39.0,Female,Suburban,119821.0,Travel,16.0,9.0,39.0,1309.0,Electronics,592.0,10.0,TRUE,145.44,3,5,2,10,44.2,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#863,64.0,Female,Urban,101554.0,Technology,23.0,5.0,181.0,4998.0,Apparel,192.0,29.0,FALSE,999.6,2,3,5,10,76.68,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#864,47.0,Male,Rural,41386.0,Technology,2.0,7.0,62.0,4937.0,Books,320.0,9.0,TRUE,705.29,5,4,5,14,86.35,High-value Customers,高价值用户,Core profit engine,Stabilize
#865,60.0,Female,Rural,103276.0,Sports,22.0,8.0,147.0,2278.0,Books,580.0,36.0,FALSE,284.75,2,5,3,10,50.49,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#866,34.0,Female,Suburban,79518.0,Sports,18.0,0.0,96.0,2779.0,Apparel,475.0,48.0,TRUE,0.0,3,1,3,7,30.47,Potential Customers,潜力用户,Growth engine,Convert
#867,43.0,Male,Rural,72781.0,Food,17.0,2.0,189.0,2985.0,Home & Kitchen,427.0,10.0,TRUE,1492.5,3,2,3,8,54.59,Potential Customers,潜力用户,Growth engine,Convert
#868,53.0,Male,Suburban,72780.0,Travel,7.0,6.0,186.0,2906.0,Electronics,59.0,19.0,TRUE,484.33,5,4,3,12,60.9,High-value Customers,高价值用户,Core profit engine,Stabilize
#869,18.0,Female,Urban,81440.0,Sports,13.0,5.0,148.0,803.0,Apparel,436.0,31.0,FALSE,160.6,4,3,1,8,30.08,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#87,43.0,Male,Suburban,84429.0,Food,22.0,4.0,192.0,4257.0,Health & Beauty,210.0,48.0,TRUE,1064.25,2,3,5,10,68.06,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#870,25.0,Male,Rural,64199.0,Fashion,18.0,6.0,195.0,2644.0,Books,97.0,17.0,FALSE,440.67,3,4,3,10,53.44,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#871,52.0,Female,Urban,81035.0,Travel,29.0,7.0,173.0,2470.0,Health & Beauty,496.0,9.0,FALSE,352.86,1,4,3,8,48.63,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#872,32.0,Female,Rural,28210.0,Travel,14.0,5.0,170.0,3381.0,Books,278.0,45.0,FALSE,676.2,3,3,4,10,62.06,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#873,64.0,Female,Urban,64363.0,Sports,18.0,2.0,184.0,4810.0,Health & Beauty,265.0,33.0,TRUE,2405.0,3,2,5,10,72.17,Potential Customers,潜力用户,Growth engine,Convert
#874,39.0,Female,Rural,131175.0,Travel,13.0,1.0,22.0,428.0,Electronics,9.0,34.0,FALSE,428.0,4,1,1,6,21.67,Other Customers,其他用户,Long-tail users,Nurture
#875,31.0,Male,Urban,98279.0,Sports,11.0,6.0,49.0,4328.0,Health & Beauty,457.0,45.0,FALSE,721.33,4,4,5,13,76.16,High-value Customers,高价值用户,Core profit engine,Stabilize
#876,43.0,Male,Urban,80348.0,Technology,21.0,0.0,98.0,220.0,Apparel,273.0,24.0,FALSE,0.0,2,1,1,4,6.06,Other Customers,其他用户,Long-tail users,Nurture
#877,45.0,Male,Rural,75284.0,Food,21.0,2.0,77.0,1064.0,Health & Beauty,8.0,9.0,FALSE,532.0,2,2,2,6,29.66,Potential Customers,潜力用户,Growth engine,Convert
#878,40.0,Male,Urban,127628.0,Technology,16.0,3.0,51.0,4324.0,Home & Kitchen,208.0,7.0,FALSE,1441.33,3,2,5,10,69.78,Potential Customers,潜力用户,Growth engine,Convert
#879,31.0,Female,Urban,129835.0,Sports,23.0,0.0,156.0,3775.0,Apparel,123.0,16.0,FALSE,0.0,2,1,4,7,37.49,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#88,42.0,Male,Suburban,124195.0,Sports,9.0,6.0,23.0,2567.0,Health & Beauty,414.0,44.0,TRUE,427.83,4,4,3,11,55.72,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#880,41.0,Female,Urban,92124.0,Sports,17.0,4.0,103.0,2176.0,Electronics,33.0,19.0,FALSE,544.0,3,3,3,9,46.5,Potential Customers,潜力用户,Growth engine,Convert
#881,19.0,Male,Rural,88847.0,Technology,8.0,9.0,28.0,432.0,Apparel,513.0,39.0,FALSE,48.0,4,5,1,10,36.38,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#882,62.0,Female,Rural,42432.0,Fashion,19.0,2.0,195.0,3468.0,Home & Kitchen,204.0,6.0,TRUE,1734.0,2,2,4,8,57.98,Potential Customers,潜力用户,Growth engine,Convert
#883,43.0,Female,Urban,146252.0,Fashion,20.0,1.0,32.0,1416.0,Electronics,518.0,11.0,TRUE,1416.0,2,1,2,5,36.7,Potential Customers,潜力用户,Growth engine,Convert
#884,31.0,Female,Urban,84089.0,Fashion,15.0,2.0,63.0,1296.0,Books,517.0,12.0,FALSE,648.0,3,2,2,7,35.85,Potential Customers,潜力用户,Growth engine,Convert
#885,24.0,Male,Rural,75398.0,Sports,9.0,7.0,74.0,3270.0,Home & Kitchen,443.0,42.0,FALSE,467.14,4,4,4,12,65.06,High-value Customers,高价值用户,Core profit engine,Stabilize
#886,20.0,Male,Rural,119291.0,Travel,20.0,5.0,149.0,1529.0,Electronics,592.0,13.0,FALSE,305.8,2,3,2,7,37.37,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#887,64.0,Male,Urban,23321.0,Sports,10.0,6.0,33.0,455.0,Health & Beauty,339.0,12.0,FALSE,75.83,4,4,1,9,29.04,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#888,40.0,Female,Urban,101348.0,Travel,12.0,5.0,43.0,4334.0,Apparel,438.0,21.0,TRUE,866.8,4,3,5,12,74.17,High-value Customers,高价值用户,Core profit engine,Stabilize
#889,63.0,Male,Urban,57383.0,Technology,21.0,5.0,62.0,1626.0,Electronics,445.0,10.0,TRUE,325.2,2,3,2,7,38.38,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#89,62.0,Male,Suburban,81627.0,Technology,22.0,4.0,186.0,967.0,Apparel,281.0,37.0,FALSE,241.75,2,3,1,6,27.19,Other Customers,其他用户,Long-tail users,Nurture
#890,60.0,Male,Suburban,133816.0,Food,23.0,2.0,145.0,3997.0,Apparel,136.0,20.0,FALSE,1998.5,2,2,4,8,61.76,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#891,64.0,Male,Rural,98682.0,Travel,20.0,7.0,27.0,128.0,Health & Beauty,387.0,36.0,TRUE,18.29,2,4,1,7,23.99,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#892,62.0,Male,Suburban,143053.0,Fashion,1.0,6.0,66.0,1113.0,Electronics,25.0,28.0,TRUE,185.5,5,4,2,11,40.2,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#893,35.0,Male,Rural,99190.0,Sports,25.0,6.0,121.0,2802.0,Books,506.0,24.0,FALSE,467.0,1,4,3,8,52.61,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#894,55.0,Male,Rural,72893.0,Technology,20.0,5.0,14.0,927.0,Home & Kitchen,325.0,5.0,FALSE,185.4,2,3,1,6,29.13,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#895,52.0,Female,Rural,55820.0,Fashion,9.0,4.0,163.0,4546.0,Electronics,338.0,37.0,FALSE,1136.5,4,3,5,12,75.92,Potential Customers,潜力用户,Growth engine,Convert
#896,32.0,Female,Rural,141262.0,Technology,22.0,9.0,167.0,2124.0,Health & Beauty,95.0,12.0,TRUE,236.0,2,5,3,10,50.62,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#897,42.0,Male,Rural,86262.0,Food,15.0,7.0,191.0,398.0,Electronics,545.0,35.0,TRUE,56.86,3,4,1,8,28.55,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#898,54.0,Male,Rural,23760.0,Sports,1.0,4.0,22.0,1965.0,Apparel,146.0,40.0,FALSE,491.25,5,3,2,10,48.53,Potential Customers,潜力用户,Growth engine,Convert
#899,45.0,Female,Rural,42190.0,Sports,12.0,8.0,92.0,4116.0,Electronics,231.0,2.0,FALSE,514.5,4,5,5,14,75.47,High-value Customers,高价值用户,Core profit engine,Stabilize
#9,40.0,Male,Rural,76447.0,Travel,25.0,6.0,130.0,4085.0,Books,325.0,3.0,TRUE,680.83,1,4,5,10,67.61,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#90,58.0,Female,Rural,53848.0,Fashion,5.0,7.0,111.0,118.0,Health & Beauty,253.0,26.0,TRUE,16.86,5,4,1,10,29.16,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#900,27.0,Female,Suburban,87411.0,Food,3.0,8.0,38.0,2211.0,Books,495.0,41.0,TRUE,276.38,5,5,3,13,56.25,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#901,56.0,Male,Urban,43377.0,Sports,11.0,0.0,12.0,854.0,Electronics,38.0,45.0,TRUE,0.0,4,1,1,6,15.65,Other Customers,其他用户,Long-tail users,Nurture
#902,34.0,Male,Urban,66737.0,Travel,2.0,5.0,99.0,869.0,Home & Kitchen,425.0,39.0,FALSE,173.8,5,3,1,9,34.52,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#903,56.0,Male,Suburban,89569.0,Technology,16.0,6.0,113.0,3835.0,Electronics,437.0,42.0,TRUE,639.17,3,4,4,11,67.87,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#904,39.0,Male,Suburban,58211.0,Fashion,9.0,2.0,132.0,1338.0,Apparel,368.0,9.0,FALSE,669.0,4,2,2,8,38.51,Potential Customers,潜力用户,Growth engine,Convert
#905,43.0,Female,Suburban,102909.0,Food,15.0,6.0,195.0,2313.0,Electronics,345.0,22.0,FALSE,385.5,3,4,3,10,50.52,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#906,61.0,Male,Suburban,23744.0,Travel,12.0,6.0,85.0,2006.0,Books,160.0,47.0,TRUE,334.33,4,4,2,10,47.52,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#907,42.0,Male,Rural,145566.0,Fashion,1.0,1.0,139.0,1664.0,Health & Beauty,550.0,5.0,TRUE,1664.0,5,1,2,8,46.36,Potential Customers,潜力用户,Growth engine,Convert
#908,34.0,Male,Urban,44995.0,Fashion,13.0,6.0,117.0,1318.0,Electronics,541.0,12.0,TRUE,219.67,4,4,2,10,39.2,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#909,30.0,Male,Rural,36977.0,Food,14.0,0.0,165.0,4701.0,Electronics,144.0,1.0,FALSE,0.0,3,1,5,9,50.05,Potential Customers,潜力用户,Growth engine,Convert
#91,46.0,Female,Rural,57804.0,Food,10.0,5.0,109.0,464.0,Apparel,19.0,31.0,FALSE,92.8,4,3,1,8,26.7,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#910,37.0,Female,Urban,149508.0,Travel,25.0,4.0,91.0,1457.0,Home & Kitchen,588.0,44.0,FALSE,364.25,1,3,2,6,33.52,Potential Customers,潜力用户,Growth engine,Convert
#911,42.0,Female,Urban,117938.0,Fashion,25.0,8.0,86.0,3939.0,Books,576.0,22.0,FALSE,492.38,1,5,4,10,68.27,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#912,21.0,Female,Suburban,54542.0,Fashion,8.0,6.0,11.0,1560.0,Health & Beauty,345.0,38.0,FALSE,260.0,4,4,2,10,43.58,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#913,27.0,Male,Rural,30651.0,Travel,8.0,6.0,136.0,4085.0,Apparel,269.0,19.0,FALSE,680.83,4,4,5,13,73.7,High-value Customers,高价值用户,Core profit engine,Stabilize
#914,20.0,Male,Suburban,119239.0,Sports,27.0,1.0,144.0,1516.0,Electronics,268.0,16.0,FALSE,1516.0,1,1,2,4,35.37,Potential Customers,潜力用户,Growth engine,Convert
#915,58.0,Female,Rural,98931.0,Fashion,12.0,7.0,35.0,2953.0,Health & Beauty,169.0,31.0,TRUE,421.86,4,4,3,11,60.78,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#916,62.0,Male,Urban,115344.0,Technology,1.0,2.0,97.0,4956.0,Apparel,33.0,3.0,FALSE,2478.0,5,2,5,12,79.16,Potential Customers,潜力用户,Growth engine,Convert
#917,35.0,Male,Suburban,122112.0,Travel,11.0,7.0,25.0,1528.0,Books,377.0,23.0,FALSE,218.29,4,4,2,10,44.17,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#918,64.0,Female,Suburban,36715.0,Fashion,8.0,2.0,160.0,4478.0,Books,214.0,42.0,FALSE,2239.0,4,2,5,11,73.1,Potential Customers,潜力用户,Growth engine,Convert
#919,53.0,Female,Urban,64409.0,Food,10.0,9.0,177.0,4574.0,Health & Beauty,562.0,18.0,FALSE,508.22,4,5,5,14,83.39,High-value Customers,高价值用户,Core profit engine,Stabilize
#92,32.0,Male,Suburban,35379.0,Travel,23.0,4.0,16.0,3932.0,Electronics,136.0,32.0,TRUE,983.0,2,3,4,9,63.72,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#920,64.0,Female,Urban,44306.0,Technology,19.0,6.0,197.0,4393.0,Apparel,440.0,26.0,TRUE,732.17,2,4,5,11,74.03,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#921,39.0,Female,Urban,39086.0,Fashion,11.0,1.0,82.0,3162.0,Books,492.0,13.0,FALSE,3162.0,4,1,4,9,57.43,Potential Customers,潜力用户,Growth engine,Convert
#922,51.0,Male,Suburban,34376.0,Technology,7.0,3.0,41.0,3171.0,Health & Beauty,393.0,18.0,TRUE,1057.0,5,2,4,11,60.8,Potential Customers,潜力用户,Growth engine,Convert
#923,64.0,Male,Rural,81350.0,Technology,11.0,5.0,24.0,655.0,Books,489.0,3.0,TRUE,131.0,4,3,1,8,28.88,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#924,25.0,Female,Suburban,91425.0,Sports,17.0,8.0,150.0,455.0,Books,29.0,23.0,FALSE,56.88,3,5,1,9,30.99,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#925,57.0,Male,Rural,123358.0,Technology,1.0,4.0,14.0,1663.0,Books,39.0,3.0,FALSE,415.75,5,3,2,10,44.86,Potential Customers,潜力用户,Growth engine,Convert
#926,61.0,Female,Suburban,56636.0,Sports,26.0,8.0,83.0,3600.0,Home & Kitchen,173.0,25.0,TRUE,450.0,1,5,4,10,64.07,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#927,36.0,Female,Suburban,106120.0,Travel,29.0,4.0,61.0,1140.0,Apparel,17.0,27.0,TRUE,285.0,1,3,2,6,27.3,Potential Customers,潜力用户,Growth engine,Convert
#928,59.0,Male,Urban,134889.0,Sports,21.0,9.0,86.0,2786.0,Health & Beauty,56.0,44.0,FALSE,309.56,2,5,3,10,58.38,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#929,58.0,Female,Rural,71649.0,Food,21.0,7.0,178.0,4574.0,Health & Beauty,226.0,27.0,TRUE,653.43,2,4,5,11,76.49,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#93,62.0,Male,Rural,79664.0,Food,17.0,8.0,39.0,679.0,Apparel,223.0,41.0,TRUE,84.88,3,5,1,9,33.73,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#930,54.0,Male,Suburban,54610.0,Fashion,8.0,0.0,190.0,4875.0,Apparel,558.0,39.0,FALSE,0.0,4,1,5,10,53.61,Potential Customers,潜力用户,Growth engine,Convert
#931,23.0,Male,Suburban,30058.0,Travel,23.0,6.0,119.0,2653.0,Apparel,67.0,25.0,FALSE,442.17,2,4,3,9,51.75,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#932,43.0,Male,Urban,144876.0,Travel,24.0,3.0,187.0,1879.0,Apparel,197.0,24.0,TRUE,626.33,1,2,2,5,39.53,Potential Customers,潜力用户,Growth engine,Convert
#933,51.0,Male,Urban,148265.0,Food,6.0,4.0,152.0,175.0,Apparel,23.0,8.0,FALSE,43.75,5,3,1,9,21.67,Other Customers,其他用户,Long-tail users,Nurture
#934,62.0,Female,Rural,94637.0,Sports,22.0,5.0,115.0,4426.0,Electronics,237.0,9.0,FALSE,885.2,2,3,5,10,71.54,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#935,23.0,Male,Suburban,98033.0,Fashion,18.0,4.0,136.0,3419.0,Health & Beauty,566.0,46.0,FALSE,854.75,3,3,4,10,59.95,Potential Customers,潜力用户,Growth engine,Convert
#936,54.0,Female,Rural,90194.0,Sports,6.0,0.0,16.0,2449.0,Electronics,138.0,37.0,TRUE,0.0,5,1,3,9,31.98,Potential Customers,潜力用户,Growth engine,Convert
#937,50.0,Female,Suburban,96917.0,Technology,5.0,8.0,49.0,2873.0,Books,473.0,30.0,TRUE,359.12,5,5,3,13,63.58,High-value Customers,高价值用户,Core profit engine,Stabilize
#938,39.0,Female,Rural,84200.0,Sports,13.0,1.0,165.0,2362.0,Books,553.0,19.0,TRUE,2362.0,4,1,3,8,49.35,Potential Customers,潜力用户,Growth engine,Convert
#939,38.0,Female,Urban,125848.0,Travel,19.0,8.0,169.0,3329.0,Health & Beauty,229.0,16.0,FALSE,416.12,2,5,4,11,63.22,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#94,18.0,Male,Urban,47766.0,Travel,12.0,1.0,58.0,645.0,Apparel,3.0,2.0,TRUE,645.0,4,1,1,6,27.78,Other Customers,其他用户,Long-tail users,Nurture
#940,23.0,Male,Suburban,126022.0,Fashion,22.0,9.0,108.0,2216.0,Books,317.0,24.0,TRUE,246.22,2,5,3,10,51.8,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#941,23.0,Male,Rural,66619.0,Sports,8.0,1.0,152.0,492.0,Apparel,598.0,44.0,TRUE,492.0,4,1,1,6,25.38,Other Customers,其他用户,Long-tail users,Nurture
#942,21.0,Female,Urban,37154.0,Fashion,9.0,8.0,94.0,1208.0,Electronics,561.0,21.0,TRUE,151.0,4,5,2,11,43.14,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#943,47.0,Female,Urban,39539.0,Fashion,17.0,5.0,74.0,4462.0,Apparel,201.0,36.0,FALSE,892.4,3,3,5,11,73.69,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#944,28.0,Male,Rural,145381.0,Technology,3.0,8.0,141.0,710.0,Books,258.0,40.0,FALSE,88.75,5,5,1,11,38.93,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#945,47.0,Female,Suburban,80058.0,Technology,19.0,5.0,20.0,2875.0,Electronics,480.0,39.0,TRUE,575.0,2,3,3,8,55.06,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#946,48.0,Male,Suburban,82068.0,Travel,11.0,5.0,117.0,4098.0,Apparel,178.0,47.0,TRUE,819.6,4,3,5,12,71.24,High-value Customers,高价值用户,Core profit engine,Stabilize
